CountryCode,SeriesCode,DESCRIPTION
"MWI","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)"
"MWI","IT.NET.BBND.P2","Malawi Telecommunications Limited (MTL),  From 2001: Malawi Communications Regulatory Authority (MACRA)."
"MWI","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects"
"MWI","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects"
"MWI","IT.MLT.MAIN","Malawi Telecommunications Limited (MTL),  From 2001: Malawi Communications Regulatory Authority (MACRA)."
"MWI","SM.POP.NETM","Data source: United Nations World Population Prospects"
"MWI","IT.NET.BBND","Malawi Telecommunications Limited (MTL),  From 2001: Malawi Communications Regulatory Authority (MACRA)."
"MWI","DT.DOD.DECT.CD","Long-term public and publicly guaranteed debt data for 2022 are based on reports provided by the country. Long-term private nonguaranteed debt data are not available. Short-term debt for 2022 is based on data from the BIS. Data include the effects of Paris Club rescheduling agreement signed in 2006 and HIPC and MDRI debt relief. DSSI eligible and not participating in 2020 and 2021."
"MWI","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"MWI","IT.MLT.MAIN.P2","Malawi Telecommunications Limited (MTL),  From 2001: Malawi Communications Regulatory Authority (MACRA)."
"MWI","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)"
"MWI","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)"
"MWI","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"MWI","IS.RRS.GOOD.MT.K6","Source: Internation Union of Railways (UIC)"
"MWI","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"MWI","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"MWI","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects"
"MWI","ST.INT.ARVL","Includes overnight visitors (tourists) only. Arrivals of non-resident tourists at national borders. Departures. 2018 estimates."
"MYS","IT.NET.BBND","Jabatan Telekom Malaysia. From 2002: Malaysian Communications and Multimedia Commission (MCMC)."
"MYS","SP.POP.65UP.TO.ZS","Including Sabah and Sarawak."
"MYS","SP.DYN.TO65.MA.ZS","Including Sabah and Sarawak."
"MYS","SP.DYN.TO65.FE.ZS","Including Sabah and Sarawak."
"MYS","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects"
"MYS","SP.POP.1564.FE.ZS","Including Sabah and Sarawak."
"MYS","IT.NET.BBND.P2","Jabatan Telekom Malaysia. From 2002: Malaysian Communications and Multimedia Commission (MCMC)."
"MYS","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects"
"MYS","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"MYS","SP.POP.1564.MA.ZS","Including Sabah and Sarawak."
"MYS","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects"
"MYS","SP.ADO.TFRT","Including Sabah and Sarawak."
"MYS","SP.POP.BRTH.MF","Including Sabah and Sarawak."
"MYS","SP.POP.65UP.MA.ZS","Including Sabah and Sarawak."
"MYS","SP.POP.0014.TO.ZS","Including Sabah and Sarawak."
"MYS","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects. Including Sabah and Sarawak."
"MYS","IS.RRS.PASG.KM","Source: Internation Union of Railways (UIC)"
"MYS","SP.POP.TOTL.MA.ZS","Including Sabah and Sarawak."
"MYS","DT.DOD.DECT.CD","Long-term public and publicly guaranteed and long-term private nonguaranteed debt data for 2016 are World Bank staff estimates based on reports provided by the country. Short-term debt data for 2016 are sourced by the Quarterly External Debt Statistics database (http://datatopics.worldbank.org/debt/qeds)."
"MYS","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)"
"MYS","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects. Including Sabah and Sarawak."
"MYS","SP.POP.TOTL.FE.ZS","Including Sabah and Sarawak."
"MYS","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"MYS","SP.POP.0014.FE.ZS","Including Sabah and Sarawak."
"MYS","SP.POP.65UP.FE.ZS","Including Sabah and Sarawak."
"MYS","IT.CEL.SETS.P2","Jabatan Telekom Malaysia. From 2002: Malaysian Communications and Multimedia Commission (MCMC)."
"MYS","SP.POP.1564.TO.ZS","Including Sabah and Sarawak."
"MYS","SP.POP.0014.MA.ZS","Including Sabah and Sarawak."
"MYS","IT.MLT.MAIN","Jabatan Telekom Malaysia. From 2002: Malaysian Communications and Multimedia Commission (MCMC)."
"MYS","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects"
"MYS","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"MYS","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)"
"MYS","ST.INT.ARVL","Includes overnight visitors (tourists) only. Arrivals of non-resident tourists at national borders. Including Singapore residents crossing the frontier by road through Johore Causeway."
"MYS","IT.MLT.MAIN.P2","Jabatan Telekom Malaysia. From 2002: Malaysian Communications and Multimedia Commission (MCMC)."
"MYS","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"MYS","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"MYS","SM.POP.NETM","Data source: United Nations World Population Prospects"
"MYS","IS.RRS.GOOD.MT.K6","Source: Internation Union of Railways (UIC)"
"MYS","ST.INT.DPRT","Includes overnight visitors (tourists) and same-day visitors (excursionists). Outgoing Peninsular Malaysians, including departures via Johore Causeway by road."
"MYS","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)"
"MYS","MS.MIL.XPND.ZS","1960-1971 &  1982-1985 SIPRI estimates."
"MYS","MS.MIL.XPND.CD","1960-1971 &  1982-1985 SIPRI estimates."
"MYS","MS.MIL.XPND.CN","1960-1971 &  1982-1985 SIPRI estimates."
"MYS","MS.MIL.XPND.GD.ZS","1960-1971 &  1982-1985 SIPRI estimates."
"MYS","SM.POP.TOTL","Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. "
"MYS","SP.POP.GROW","Data source: United Nations World Population Prospects"
"MYS","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects"
"MYS","SP.POP.TOTL","Data source: United Nations World Population Prospects"
"MYS","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"MYS","IT.NET.USER.ZS","Jabatan Telekom Malaysia. From 2002: Malaysian Communications and Multimedia Commission (MCMC)."
"MYS","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects"
"MYS","IT.CEL.SETS","Jabatan Telekom Malaysia. From 2002: Malaysian Communications and Multimedia Commission (MCMC)."
"NAC","SH.STA.STNT.ME.ZS","Aggregate data are based on UNICEF, WHO, and the World Bank harmonized JME dataset."
"NAC","SH.STA.SMSS.UR.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene."
"NAC","SH.H2O.SMDW.RU.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene."
"NAC","SH.H2O.SMDW.UR.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene."
"NAC","SH.H2O.SMDW.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene."
"NAC","SH.STA.OWGH.ME.ZS","Aggregate data are based on UNICEF, WHO, and the World Bank harmonized JME dataset."
"NAC","SH.STA.SMSS.RU.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene."
"NAC","SH.STA.SMSS.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene."
"NAM","IT.NET.BBND","Telecom Namibia. From 2002: Namibian Communications Commission (NCC)."
"NAM","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects"
"NAM","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"NAM","SP.POP.TOTL","Data source: United Nations World Population Prospects"
"NAM","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)"
"NAM","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"NAM","ST.INT.ARVL","Includes overnight visitors (tourists) and same-day visitors (excursionists). Arrivals of non-resident visitors at national borders."
"NAM","IT.NET.USER.ZS","Telecom Namibia. From 2002: Namibian Communications Commission (NCC)."
"NAM","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects"
"NAM","IT.MLT.MAIN.P2","Telecom Namibia. From 2002: Namibian Communications Commission (NCC)."
"NAM","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"NAM","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects"
"NAM","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"NAM","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects"
"NAM","SM.POP.NETM","Data source: United Nations World Population Prospects"
"NAM","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects"
"NAM","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)"
"NAM","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)"
"NAM","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"NAM","IT.MLT.MAIN","Telecom Namibia. From 2002: Namibian Communications Commission (NCC)."
"NAM","IT.CEL.SETS","Telecom Namibia. From 2002: Namibian Communications Commission (NCC)."
"NAM","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects"
"NAM","IT.CEL.SETS.P2","Telecom Namibia. From 2002: Namibian Communications Commission (NCC)."
"NAM","IT.NET.BBND.P2","Telecom Namibia. From 2002: Namibian Communications Commission (NCC)."
"NAM","SG.GEN.PARL.ZS","The 6 additional non-voting members will be appointed by the President of the Republic after he will be sworn in on 21 March 2005."
"NAM","SP.POP.GROW","Data source: United Nations World Population Prospects"
"NAM","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects"
"NAM","SM.POP.TOTL","Estimates are derived from data on foreign-born population. "
"NAM","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"NAM","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects"
"NCL","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)"
"NCL","SP.DYN.CDRT.IN","Data source: Institute of Statistics and Economic Studies"
"NCL","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database. 1995-2001: country data."
"NCL","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)"
"NCL","SP.DYN.LE00.FE.IN","Data source: Institute of Statistics and Economic Studies, United Nations World Population Prospects"
"NCL","SP.DYN.LE00.IN","Derived using male and female life expectancy"
"NCL","IT.MLT.MAIN","Office des Postes et des Télécommunications (OPT)."
"NCL","IT.NET.USER.ZS","Office des Postes et des Télécommunications (OPT)."
"NCL","IT.CEL.SETS","Office des Postes et des Télécommunications (OPT)."
"NCL","SP.POP.GROW","Data source: Institute of Statistics and Economic Studies"
"NCL","ST.INT.ARVL","Includes overnight visitors (tourists) only. Arrivals of non-resident tourists at national borders. Including nationals residing abroad."
"NCL","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"NCL","IT.NET.BBND","Office des Postes et des Télécommunications (OPT)."
"NCL","SP.DYN.TFRT.IN","Data source: Institute of Statistics and Economic Studies"
"NCL","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)"
"NCL","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"NCL","IT.MLT.MAIN.P2","Office des Postes et des Télécommunications (OPT)."
"NCL","SM.POP.NETM","Data source: United Nations World Population Prospects"
"NCL","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"NCL","ST.INT.DPRT","Includes overnight visitors (tourists) only. Returning residents."
